Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"118427","QUIKFLIP Hoodies convert to a backpack","DE","Not Joined","Enhanced","F1625","","German","Retail","2026-01-20 10:43:45","2026-01-20 10:43:45","95","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1625.csv.gz"
"119901","Living with Luxury","GB","Not Joined","Enhanced","F1644","","English","Retail","2026-01-20 07:40:24","2026-01-20 07:40:24","3130","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1644.csv.gz"
"102231","PartyPro NL","NL","Not Joined","Enhanced","F1655","","Dutch","Retail","2026-01-20 10:56:14","2026-01-20 10:56:14","371","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1655.csv.gz"
"120728","Good American Jeans","US","Not Joined","Enhanced","F1658","","English","Retail","2026-01-20 11:05:17","2026-01-20 11:05:17","1782","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1658.csv.gz"
"120435","Pixie Dixie","GB","Not Joined","Enhanced","F1662","","English","Retail","2026-01-20 07:03:21","2026-01-20 07:03:21","133","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1662.csv.gz"
"120898","VSGO","US","Not Joined","Enhanced","F1750","","English","Retail","2026-01-20 07:45:51","2026-01-20 07:45:51","141","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1750.csv.gz"
"120575","ASMAX","US","Not Joined","Enhanced","F1756","","English","Retail","2026-01-20 07:34:44","2026-01-20 07:34:44","36","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1756.csv.gz"
"101327","KingRoon 3D Printer US closed 06.08.2025","US","Not Joined","Enhanced","F1759","","English","Retail","2026-01-20 07:11:33","2026-01-20 07:11:33","2143","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1759.csv.gz"
"97753","UPPER Brand | Best Diaper Bag","US","Not Joined","Enhanced","F1774","","English","Retail","2026-01-20 11:00:00","2026-01-20 11:00:00","153","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1774.csv.gz"
"45949","MASON New York Jewelry","US","Not Joined","Enhanced","F1775","","English","Retail","2026-01-20 10:57:23","2026-01-20 10:57:23","457","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1775.csv.gz"
"121112","Biobees","GB","Not Joined","Enhanced","F1780","","English","Retail","2026-01-20 10:43:09","2026-01-20 10:43:09","3","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1780.csv.gz"
"121158","TouchBeauty","US","Not Joined","Enhanced","F1789","","English","Retail","2026-01-20 10:41:27","2026-01-20 10:41:27","43","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1789.csv.gz"
"121238","Revoray","US","Not Joined","Enhanced","F1811","","English","Retail","2026-01-20 11:05:26","2026-01-20 11:05:26","326","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1811.csv.gz"
"29337","Pitod's Affiliate Program","GB","active","Enhanced","F1818","","English","Retail","2026-01-20 07:31:00","2026-01-20 07:31:00","1234","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1818.csv.gz"
"121156","YCZ Fragrance","US","Not Joined","Enhanced","F1820","","English","Retail","2026-01-20 07:37:43","2026-01-20 07:37:43","43","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1820.csv.gz"
"87441","COCORO ES","ES","Not Joined","Enhanced","F1825","","Spanish","Retail","2026-01-20 10:47:09","2026-01-20 10:47:09","338","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1825.csv.gz"
"121122","Slow Sunday","US","Not Joined","Enhanced","F1826","","English","Retail","2026-01-20 10:47:59","2026-01-20 10:47:59","72","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1826.csv.gz"
"121096","Juntos Affiliates","US","Not Joined","Enhanced","F1827","","English","Retail","2026-01-20 06:53:49","2026-01-20 06:53:49","92","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1827.csv.gz"
"120890","Azomalli Tea","US","Not Joined","Enhanced","F1829","","English","Retail","2026-01-20 10:54:33","2026-01-20 10:54:33","8","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1829.csv.gz"
"120451","JOLTBOLT","GB","Not Joined","Enhanced","F1832","","English","Retail","2026-01-20 07:33:26","2026-01-20 07:33:26","17","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1832.csv.gz"
"121298","Everdry official affiliate","US","Not Joined","Enhanced","F1837","","English","Retail","2026-01-20 10:41:51","2026-01-20 10:41:51","112","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1837.csv.gz"
"121316","Red Run","GB","Not Joined","Enhanced","F1856","","English","Retail","2026-01-20 06:56:22","2026-01-20 06:56:22","696","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1856.csv.gz"
"121192","Pillow Factory","GB","Not Joined","Enhanced","F1862","","English","Retail","2026-01-20 07:31:43","2026-01-20 07:31:43","600","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1862.csv.gz"
"121338","Isme Swim","US","Not Joined","Enhanced","F1865","","English","Retail","2026-01-20 10:45:07","2026-01-20 10:45:07","620","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1865.csv.gz"
"101517","Scottish Fine Soaps UK","GB","Not Joined","Enhanced","F1886","","English","Retail","2026-01-20 06:56:26","2026-01-20 06:56:26","176","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1886.csv.gz"
"121478","heartcraftedgift","US","Not Joined","Enhanced","F1899","","English","Retail","2026-01-05 15:18:55","2026-01-05 15:18:55","302","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1899.csv.gz"
"121382","LOTFLY - lotflycare.com","US","Not Joined","Enhanced","F1914","","English","Retail","2026-01-20 06:57:43","2026-01-20 06:57:43","119","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1914.csv.gz"
"120842","HANSINE","GB","Not Joined","Enhanced","F1915","","English","Retail","2026-01-20 07:26:44","2026-01-20 07:26:44","150","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1915.csv.gz"
"38418","Pro Espresso","GB","Not Joined","Enhanced","F1937","","English","Retail","2026-01-20 11:05:02","2026-01-20 11:05:02","80","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1937.csv.gz"
"121560","The Blossomist","GB","Not Joined","Enhanced","F1940","","English","Retail","2026-01-20 07:08:30","2026-01-20 07:08:30","189","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1940.csv.gz"
"121288","Fazari","US","Not Joined","Enhanced","F1956","","English","Retail","2025-12-08 02:53:37","2025-12-08 02:53:37","236","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1956.csv.gz"
"121696","Coziwow","US","Not Joined","Enhanced","F1957","","English","Retail","2026-01-20 10:56:33","2026-01-20 10:56:33","183","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1957.csv.gz"
"121596","AEKE PR","US","Not Joined","Enhanced","F1958","","English","Retail","2026-01-20 06:51:00","2026-01-20 06:51:00","19","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1958.csv.gz"
"121742","That Tote Bag partners","US","Not Joined","Enhanced","F1960","","English","Retail","2026-01-20 07:06:33","2026-01-20 07:06:33","9","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1960.csv.gz"
"121458","WOSPORTS","US","Not Joined","Enhanced","F1980","","English","Retail","2026-01-20 06:58:24","2026-01-20 06:58:24","86","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1980.csv.gz"
"118553","Black Canyon Home & Body","US","Not Joined","Enhanced","F1986","","English","Retail","2026-01-20 07:43:27","2026-01-20 07:43:27","11220","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1986.csv.gz"
"121896","Bella Maison USA Affiliate Program","US","Not Joined","Enhanced","F1992","","English","Retail","2026-01-20 07:08:45","2026-01-20 07:08:45","597","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1992.csv.gz"
"121620","Pawp Culture","US","Not Joined","Enhanced","F1993","","English","Retail","2026-01-20 06:55:05","2026-01-20 06:55:05","9","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F1993.csv.gz"
"114094","Mint Outdoor","GB","Not Joined","Enhanced","F2016","","English","Retail","2026-01-20 10:50:57","2026-01-20 10:50:57","170","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2016.csv.gz"
"34989","AromaPassions","US","Not Joined","Enhanced","F2027","","English","Retail","2026-01-20 10:58:40","2026-01-20 10:58:40","304","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2027.csv.gz"
"48313","Branded Beauty Affiliate Programme","GB","Not Joined","Enhanced","F2036","","English","Retail","2026-01-20 08:04:39","2026-01-20 08:04:39","7046","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2036.csv.gz"
"119029","Neakasa.de","DE","Not Joined","Enhanced","F2080","","German","Retail","2026-01-20 10:58:49","2026-01-20 10:58:49","237","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2080.csv.gz"
"113182","Giftomory","US","Not Joined","Enhanced","F2100","","English","Retail","2026-01-20 07:41:22","2026-01-20 07:41:22","109109","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2100.csv.gz"
"121224","Myles Better Living","GB","Not Joined","Enhanced","F2110","","English","Retail","2026-01-20 07:02:42","2026-01-20 07:02:42","175","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2110.csv.gz"
"116299","Atelier du diamant","FR","Not Joined","Enhanced","F2115","","French","Retail","2026-01-20 06:59:52","2026-01-20 06:59:52","16942","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2115.csv.gz"
"122276","ATOTO","US","Not Joined","Enhanced","F2118","","English","Retail","2025-11-19 07:11:20","2025-11-19 07:11:20","136","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2118.csv.gz"
"122304","LABOZERO","IT","Not Joined","Enhanced","F2122","","Italian","Retail","2026-01-20 10:51:08","2026-01-20 10:51:08","10358","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2122.csv.gz"
"122368","Hula Daddy Kona Coffee","US","Not Joined","Enhanced","F2140","","English","Retail","2026-01-20 11:00:37","2026-01-20 11:00:37","52","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2140.csv.gz"
"122308","numbuzin US","US","Not Joined","Enhanced","F2159","","English","Retail","2026-01-20 06:55:38","2026-01-20 06:55:38","65","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2159.csv.gz"
"122528","Sinead Gorey","GB","Not Joined","Enhanced","F2175","","English","Retail","2026-01-20 10:52:32","2026-01-20 10:52:32","451","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2175.csv.gz"
"122506","Memoriva","NL","Not Joined","Enhanced","F2177","","Dutch","Retail","2026-01-20 06:57:52","2026-01-20 06:57:52","417","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2177.csv.gz"
"122444","InStock UK","GB","Not Joined","Enhanced","F2189","","English","Retail","2026-01-20 07:41:44","2026-01-20 07:41:44","67106","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2189.csv.gz"
"122310","Indestructible Maps","US","Not Joined","Enhanced","F2199","","English","Retail","2026-01-20 07:05:27","2026-01-20 07:05:27","204","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2199.csv.gz"
"121412","The Foam People","GB","Not Joined","Enhanced","F2201","","English","Retail","2026-01-20 10:52:46","2026-01-20 10:52:46","1123","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2201.csv.gz"
"121948","Fra' Mani","US","Not Joined","Enhanced","F2216","","English","Retail","2026-01-20 11:05:43","2026-01-20 11:05:43","35","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2216.csv.gz"
"122334","GenuinePurity","US","Not Joined","Enhanced","F2218","","English","Retail","2026-01-20 10:41:16","2026-01-20 10:41:16","54","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2218.csv.gz"
"122762","meri select","GB","Not Joined","Enhanced","F2224","","English","Retail","2026-01-20 10:54:10","2026-01-20 10:54:10","288","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2224.csv.gz"
"122824","Lets Buy Books","GB","Not Joined","Enhanced","F2239","","English","Retail","2025-12-09 11:27:05","2025-12-09 11:27:05","5224","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2239.csv.gz"
"122578","Vanera","US","Not Joined","Enhanced","F2240","","English","Retail","2026-01-20 11:01:19","2026-01-20 11:01:19","40","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2240.csv.gz"
"120846","UVILIZER Affiliates","US","Not Joined","Enhanced","F2249","","English","Retail","2026-01-20 10:43:14","2026-01-20 10:43:14","3","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2249.csv.gz"
"75674","Boxed2me","GB","Not Joined","Enhanced","F2266","","English","Retail","2026-01-20 07:18:17","2026-01-20 07:18:17","6166","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2266.csv.gz"
"122922","ShadowGPS","US","Not Joined","Enhanced","F2268","","English","Retail","2026-01-20 10:47:06","2026-01-20 10:47:06","9","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2268.csv.gz"
"122780","Retroactv Merch Inc","US","Not Joined","Enhanced","F2278","","English","Retail","2026-01-20 07:51:22","2026-01-20 07:51:22","1185","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2278.csv.gz"
"122840","SUNJOY EU","DE","Not Joined","Enhanced","F2299","","German","Retail","2026-01-20 06:56:08","2026-01-20 06:56:08","92","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2299.csv.gz"
"122838","SUNJOY UK","GB","Not Joined","Enhanced","F2300","","English","Retail","2026-01-20 11:03:04","2026-01-20 11:03:04","73","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2300.csv.gz"
"122972","Climax Change","NL","Not Joined","Enhanced","F2304","","Dutch","Retail","2026-01-20 10:48:07","2026-01-20 10:48:07","25","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2304.csv.gz"
"21251","Lyfespan","GB","Not Joined","Enhanced","F2306","","English","Retail","2026-01-20 07:42:28","2026-01-20 07:42:28","286","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2306.csv.gz"
"122456","ROCKBROS","DE","Not Joined","Enhanced","F2308","","German","Retail","2026-01-20 07:20:45","2026-01-20 07:20:45","3935","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2308.csv.gz"
"123116","Nurture Days","GB","Not Joined","Enhanced","F2331","","English","Retail","2026-01-20 07:33:37","2026-01-20 07:33:37","2","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2331.csv.gz"
"122958","Mojo Fun","US","Not Joined","Enhanced","F2343","","English","Retail","2026-01-20 07:00:47","2026-01-20 07:00:47","402","https://ui.awin.com/productdata-darwin-download/publisher/2674098/4a1da3553e2a11af20515fb21a454008/1/feed/F2343.csv.gz"
